F1,Accuracy,Recall,Precision,Query,Data,Dataset_size,Model,Round,Sample_size,Num_Labels,Trainset_absolute,Query_absolute,Test_absolute,Percent,Train_energy,Query_energy,Test_energy,Train_duration,Query_duration,Train_distribution,Query_distribution,Test_distribution,Datetime
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,42,50,4,2993,86327,38280,3.35,0.0274350300490105,0.085817881898628,0.0386581258450322,257.34613966941833,800.2902359962463,"[0.3448045439358503, 0.3364517206815904, 0.2101570330771801, 0.10858670230537922]","[0.48, 0.34, 0.16, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 05:04:11
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,43,50,4,3043,86277,38280,3.41,0.0278802183055482,0.0842483556922132,0.0387091153628588,261.6461517810821,800.2509648799896,"[0.34472559973710154, 0.33881038448899115, 0.2093328951692409, 0.10713112060466645]","[0.34, 0.34, 0.24, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 05:28:20
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,44,50,4,3093,86227,38280,3.46,0.0278495246569118,0.0861650812294452,0.0374766131853439,266.03982520103455,799.6904652118683,"[0.3446492078887811, 0.3388296152602651, 0.20982864532816037, 0.1066925315227934]","[0.34, 0.32, 0.3, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 05:52:33
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,45,50,4,3143,86177,38280,3.52,0.028352570679005,0.0840939360492032,0.0386144978430608,270.35462379455566,799.1604380607605,"[0.3445752465797009, 0.33853006681514475, 0.2112631244034362, 0.1056315622017181]","[0.38, 0.36, 0.24, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 06:16:52
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,46,50,4,3193,86127,38280,3.57,0.0286521603889013,0.0851365412605254,0.0386759639580617,274.5926101207733,798.6460292339325,"[0.3451299718133417, 0.33886626996554964, 0.21171312245537113, 0.10429063576573755]","[0.52, 0.34, 0.14]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 06:41:13
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,47,50,4,3243,86077,38280,3.63,0.0288274221059307,0.0831236176498282,0.0372343572361372,279.07069730758667,798.6858422756195,"[0.34782608695652173, 0.3388837496145544, 0.21060746222633364, 0.1026827012025902]","[0.5, 0.4, 0.08, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 07:05:38
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,48,50,4,3293,86027,38280,3.69,0.0288240060720943,0.0847177585162895,0.0379318925300301,283.26948261260986,797.9372537136078,"[0.35013665350744, 0.3398117218341937, 0.20862435469177043, 0.1014272699665958]","[0.48, 0.26, 0.26]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 07:30:08
0.9,0.9,0.9,0.9,Breaking_Ties,AG_News,127600,XLMR-Base,49,50,4,3343,85977,38280,3.74,0.0299872038378344,0.0844400938988073,0.0385954291878888,287.39530181884766,796.9593963623047,"[0.34878851331139693, 0.34190846545019443, 0.20939276099311996, 0.09991026024528867]","[0.58, 0.28, 0.12, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 07:54:41
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,50,50,4,3393,85927,38280,3.8,0.0297244352534716,0.0840821047675741,0.0389534161632911,291.9060068130493,797.1614737510681,"[0.3477748305334512, 0.3454170350722075, 0.2080754494547598, 0.0987326849395815]","[0.36, 0.32, 0.26, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 08:19:18
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,51,50,4,3443,85877,38280,3.85,0.0311083945931096,0.0860408986232269,0.0376258806882617,296.08283376693726,796.0137531757355,"[0.3473714783618937, 0.3456288120824862, 0.20882950914899798, 0.09817020040662214]","[0.5, 0.32, 0.14, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 08:43:58
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,52,50,4,3493,85827,38280,3.91,0.0310597650680239,0.0836195261668325,0.0368273926993847,300.3574810028076,796.0054848194122,"[0.3495562553678786, 0.3452619524763813, 0.20784425994846836, 0.09733753220727169]","[0.38, 0.38, 0.22, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 09:08:42
0.91,0.91,0.91,0.91,Breaking_Ties,AG_News,127600,XLMR-Base,53,50,4,3543,85777,38280,3.97,0.0321175692385606,0.0848871038814929,0.0378035201261627,304.69059014320374,795.3241951465607,"[0.34998588766581995, 0.3457521874117979, 0.2080158058142817, 0.09624611910810048]","[0.46, 0.36, 0.14, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 09:33:30
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,54,50,4,3593,85727,38280,4.02,0.0305595903704838,0.0845323774470873,0.0377781325060975,308.9313678741455,795.4649965763092,"[0.3501252435290843, 0.34734205399387696, 0.20706930141942667, 0.09546340105761203]","[0.36, 0.32, 0.2, 0.12]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 09:58:22
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,55,50,4,3643,85677,38280,4.08,0.0318119473077918,0.0839694975453317,0.0377816604030459,313.3731186389923,793.8934030532837,"[0.35026077408729067, 0.34696678561625033, 0.2069722755970354, 0.09580016469942355]","[0.4, 0.32, 0.22, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 10:23:24
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,56,50,4,3693,85627,38280,4.13,0.0325808650634596,0.0838596594485943,0.037609766308679,317.6563010215759,793.5932009220123,"[0.34985106959111834, 0.3476848090982941, 0.20714865962632006, 0.09531546168426754]","[0.38, 0.34, 0.18, 0.1]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 10:48:23
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,57,50,4,3743,85577,38280,4.19,0.0334741996605599,0.086150835530888,0.0377994155868859,321.9182801246643,793.4531891345978,"[0.34971947635586426, 0.34811648410366014, 0.20678600053433074, 0.0953780390061448]","[0.48, 0.3, 0.2, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 11:13:26
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,58,50,4,3793,85527,38280,4.25,0.0337527667206422,0.0827508703708693,0.0380685342746754,326.3099458217621,793.691469669342,"[0.3498549960453467, 0.34906406538360135, 0.2066965462694437, 0.09438439230160822]","[0.46, 0.3, 0.16, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 11:38:33
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,59,50,4,3843,85477,38280,4.3,0.0345088991965337,0.085166241415826,0.0381279269756272,330.54570412635803,792.2595081329346,"[0.3505074160811866, 0.3492063492063492, 0.20608899297423888, 0.09419724173822534]","[0.46, 0.38, 0.12, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 12:03:45
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,60,50,4,3893,85427,38280,4.36,0.0336566333753528,0.0841066125426634,0.037453955142182,334.9759850502014,791.7419488430023,"[0.35191369124068844, 0.34960184947341383, 0.20498330336501414, 0.09350115592088364]","[0.4, 0.36, 0.2, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 12:28:59
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,61,50,4,3943,85377,38280,4.41,0.0350007102281453,0.0833065224311462,0.0372095033173789,339.3806228637696,791.2591409683228,"[0.35201623129596754, 0.3502409332995181, 0.20492011159015977, 0.09282272381435455]","[0.42, 0.38, 0.14, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 12:54:17
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,62,50,4,3993,85327,38280,4.47,0.0348717813479185,0.0830569803412094,0.0384729096983292,343.5125334262848,790.9500699043274,"[0.35236664162284, 0.35111445028800403, 0.20410718757826196, 0.09241172051089407]","[0.38, 0.38, 0.18, 0.06]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 13:19:39
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,63,50,4,4043,85277,38280,4.53,0.0370689022454148,0.083745078953133,0.0378492486401581,347.71182799339294,790.2988035678864,"[0.3527083848627257, 0.351471679445956, 0.20380905268365077, 0.09201088300766758]","[0.38, 0.36, 0.18, 0.08]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 13:45:05
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,64,50,4,4093,85227,38280,4.58,0.036506094502797,0.085479588162146,0.0379732627835421,351.7717635631561,790.106683254242,"[0.3530417786464696, 0.35157586122648427, 0.20351820180796482, 0.09186415831908136]","[0.48, 0.3, 0.18, 0.04]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 14:10:35
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,65,50,4,4143,85177,38280,4.64,0.0369239716126765,0.0843908574832847,0.0373557414146589,356.4288330078125,789.4137728214264,"[0.353125754284335, 0.352401641322713, 0.20323437122857832, 0.09123823316437364]","[0.34, 0.34, 0.16, 0.16]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 14:36:13
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,66,50,4,4193,85127,38280,4.69,0.0382887292514697,0.0838102115481101,0.0380490259667723,360.7970333099365,789.7926599979401,"[0.35296923443834965, 0.35225375626043404, 0.20271881707607917, 0.09205819222513713]","[0.44, 0.34, 0.2, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 15:01:50
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,67,50,4,4243,85077,38280,4.75,0.0378286661438529,0.0835694940380227,0.0383280409023203,364.940614938736,788.4856994152069,"[0.3539948149893943, 0.3521093565873203, 0.20268677822295544, 0.09120905020032996]","[0.46, 0.28, 0.16, 0.1]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 15:27:33
0.92,0.92,0.92,0.92,Breaking_Ties,AG_News,127600,XLMR-Base,68,50,4,4293,85027,38280,4.81,0.0387239186111387,0.0854599685388535,0.0380902516156337,369.3532981872559,788.2738020420074,"[0.35336594456091314, 0.35313300722105756, 0.20218961099464244, 0.09131143722338692]","[0.34, 0.34, 0.3, 0.02]","[0.25, 0.25, 0.25, 0.25]",2023-03-17 15:53:18
